,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3129.1,3195.8,0.026214077,2.75794,-1.65026,-0.11302,-0.14772
1,2,7769.4,1287.1,0.080369774,3.40548,1.78076,0.46421,0.13747
2,3,9137.0,1094.5,0.021800781,0.78550,-0.88342,-0.01596,-0.06935
3,4,13197.6,757.7,0.000738263,0.01842,-0.09092,0.10059,0.00565
4,5,14547.3,687.4,0.003314673,0.07501,-0.19991,0.14861,-0.11385
5,6,15486.9,645.7,0.000165943,0.00353,0.05551,0.00223,-0.02100
6,7,17111.7,584.4,0.056347019,1.08406,1.03082,-0.09161,0.11430
7,8,18601.9,537.6,0.007370379,0.13044,0.07535,-0.35253,-0.02208
8,9,18843.9,530.7,0.004870632,0.08509,-0.00652,0.25615,0.13942
9,10,19658.0,508.7,0.003868233,0.06478,-0.04297,0.22723,0.10631
10,11,20101.5,497.5,0.073606679,1.20549,-1.09420,-0.08944,-0.01444
11,12,21187.6,472.0,0.006265656,0.09736,0.12464,-0.28521,-0.02188
12,13,22374.4,446.9,0.000209899,0.00309,0.01663,-0.05302,-0.00109
13,14,22893.0,436.8,0.002438714,0.03507,0.13983,0.10335,0.06954
14,15,23537.8,424.8,0.000569257,0.00796,0.07066,0.02102,0.05028
15,16,24121.5,414.6,0.001528185,0.02086,0.05650,-0.01157,-0.13240
16,17,24677.3,405.2,0.001728886,0.02306,-0.13864,0.03941,-0.04785
17,18,25700.6,389.1,0.003814198,0.04886,-0.01967,0.19051,0.11035
18,19,27557.8,362.9,0.007885117,0.09420,0.28771,-0.07836,-0.07268
19,20,28481.1,351.1,0.009336610,0.10792,0.00743,0.23232,-0.23215
