,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,20148.2,496.3,0.012202866,0.19939,0.04841,0.19653,0.39802
1,2,24015.4,416.4,0.000205573,0.00282,-0.04409,-0.01583,0.02497
2,3,25961.3,385.2,0.000283849,0.00360,-0.01504,0.05468,0.01959
3,4,26990.8,370.5,0.000525187,0.00641,-0.05408,-0.05541,-0.02027
4,5,28871.7,346.4,0.002397690,0.02734,0.15439,-0.01082,0.05820
5,6,29400.4,340.1,0.000197857,0.00222,0.01011,0.03562,-0.02906
6,7,30389.2,329.1,0.001700801,0.01843,0.12855,0.00344,-0.04345
7,8,32160.8,310.9,0.003142674,0.03217,0.08371,-0.13464,-0.08387
8,9,32465.7,308.0,0.000000378,0.00000,-0.00166,-0.00086,-0.00058
9,10,32713.3,305.7,0.001185612,0.01193,-0.02315,-0.06535,-0.08441
10,11,34097.9,293.3,0.005076233,0.04901,0.17414,-0.05826,0.12366
11,12,34391.4,290.8,0.001490448,0.01427,-0.11933,-0.00128,0.00506
12,13,34928.0,286.3,0.000437695,0.00413,0.05889,0.02442,0.00779
13,14,35460.4,282.0,0.003311868,0.03075,-0.06225,0.15333,0.05798
14,15,36058.6,277.3,0.001113631,0.01017,0.07411,-0.01253,0.06722
15,16,37791.4,264.6,0.000138129,0.00120,0.03201,0.00713,-0.01131
16,17,37875.3,264.0,0.013524470,0.11755,-0.32328,-0.05128,0.10205
17,18,38755.6,258.0,0.000886090,0.00753,-0.06906,0.04758,-0.02222
18,19,38938.8,256.8,0.006575901,0.05560,0.09170,0.20717,-0.06533
19,20,39345.3,254.2,0.015473553,0.12947,-0.23094,0.26171,-0.08745
