,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5302.9,1885.8,0.000210414,0.01306,0.06479,-0.05280,-0.07796
1,2,8273.0,1208.7,0.000026967,0.00107,0.02760,-0.00723,-0.01609
2,3,14117.0,708.4,0.006363465,0.14840,-0.03087,-0.00052,0.38399
3,4,19684.6,508.0,0.000275079,0.00460,-0.01554,-0.01928,-0.06314
4,5,22656.7,441.4,0.017660704,0.25662,0.47359,-0.08630,0.15774
5,6,24203.6,413.2,0.010358733,0.14090,0.06355,0.18855,-0.31829
6,7,25645.4,389.9,0.004060079,0.05212,0.15321,0.05422,-0.16033
7,8,27152.6,368.3,0.016910258,0.20503,-0.11998,0.34954,0.26164
8,9,31145.1,321.1,0.038789572,0.41002,-0.30548,0.31373,0.46720
9,10,31427.9,318.2,0.055323571,0.57952,-0.39633,0.35182,0.54650
10,11,32574.0,307.0,0.162767504,1.64503,0.69700,-0.53140,-0.93639
11,12,33266.1,300.6,0.000977680,0.00968,0.05897,-0.00791,-0.07833
12,13,35723.6,279.9,0.001022979,0.00943,0.01694,0.08143,0.05009
13,14,35841.2,279.0,0.004533593,0.04164,-0.11515,0.04280,0.16295
14,15,36673.1,272.7,0.000587913,0.00528,-0.02614,0.03401,0.05863
15,16,37374.8,267.6,0.002659041,0.02342,-0.05250,0.09739,0.10574
16,17,38768.9,257.9,0.000663758,0.00564,-0.04453,0.02708,0.05404
17,18,39332.2,254.2,0.000517475,0.00433,-0.06236,-0.01942,-0.00811
18,19,40053.8,249.7,0.123024088,1.01116,-0.49320,0.41226,0.77328
19,20,40610.5,246.2,0.009858913,0.07992,-0.19773,0.07834,0.18624
