,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9136.6,1094.5,0.000030950,0.00112,-0.00940,0.01216,0.02965
1,2,23753.8,421.0,0.000075462,0.00105,0.02113,-0.02354,-0.00671
2,3,27962.8,357.6,0.007006980,0.08249,-0.23209,-0.14777,0.08243
3,4,29356.2,340.6,0.016998276,0.19063,-0.41415,-0.13744,-0.01479
4,5,31453.3,317.9,0.007333042,0.07675,-0.16012,-0.17734,-0.14022
5,6,33008.6,303.0,0.028261664,0.28187,0.51762,-0.10136,0.06052
6,7,34670.7,288.4,0.006828804,0.06484,0.05172,-0.22086,-0.11571
7,8,35414.7,282.4,0.008486916,0.07889,-0.03031,0.27403,-0.05368
8,9,36322.3,275.3,0.001637258,0.01484,0.01958,-0.12023,-0.00091
9,10,36640.6,272.9,0.002200960,0.01978,-0.11086,-0.08641,0.00417
10,11,38142.1,262.2,0.003241339,0.02798,-0.02142,-0.14096,-0.08745
11,12,38668.9,258.6,0.001523765,0.01297,0.09077,-0.06749,-0.01338
12,13,39331.5,254.2,0.022958098,0.19216,-0.31022,0.28052,0.13129
13,14,41644.0,240.1,0.170341338,1.34662,-1.14547,0.01781,-0.18490
14,15,43360.4,230.6,0.001241932,0.00943,0.05168,-0.07049,-0.04230
15,16,43488.9,229.9,0.001039726,0.00787,-0.02637,-0.08470,-0.00124
16,17,43874.7,227.9,0.015357300,0.11523,0.27795,-0.06233,0.18463
17,18,44318.1,225.6,0.004482021,0.03329,-0.16743,-0.03992,-0.06056
18,19,45433.0,220.1,0.068379735,0.49549,0.69969,-0.01971,0.07433
19,20,45569.0,219.4,0.010510596,0.07593,-0.06679,-0.25084,-0.09246
