,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3573.1,2798.7,0.008636287,0.79572,-0.23152,-0.20964,-0.83557
1,2,6283.2,1591.5,0.043663855,2.28779,0.93453,-1.18194,0.13208
2,3,10280.3,972.7,0.004627571,0.14819,-0.17366,-0.10764,-0.32627
3,4,10474.2,954.7,0.012761811,0.40111,-0.34312,0.51230,0.14467
4,5,11061.0,904.1,0.002805195,0.08349,0.19235,-0.21388,0.02733
5,6,15122.1,661.3,0.019538492,0.42536,0.46906,-0.44691,0.07495
6,7,15790.3,633.3,0.011103278,0.23149,0.28098,-0.08407,0.38141
7,8,16446.0,608.0,0.056031967,1.12163,-0.61041,0.71582,-0.48646
8,9,16682.3,599.4,0.003562261,0.07030,0.15567,-0.16470,0.13762
9,10,18440.1,542.3,0.082183572,1.46723,-0.05280,-0.67716,-1.00294
10,11,19296.5,518.2,0.010995416,0.18759,0.21146,-0.28697,-0.24601
11,12,20014.3,499.6,0.002055360,0.03381,0.14984,0.10049,0.03548
12,13,20830.7,480.1,0.018132427,0.28657,0.37118,-0.08196,-0.37693
13,14,21392.5,467.5,0.028267803,0.43502,0.38314,0.26327,-0.46788
14,15,21891.6,456.8,0.014269145,0.21458,0.18409,-0.16960,-0.38978
15,16,22759.1,439.4,0.011834713,0.17119,0.37275,-0.09670,-0.15131
16,17,24897.0,401.7,0.000885716,0.01171,-0.06379,-0.02697,-0.08316
17,18,25863.2,386.6,0.051877820,0.66035,0.47029,-0.25677,0.61094
18,19,27545.0,363.0,0.013476993,0.16107,0.18169,-0.31149,0.17616
19,20,28234.1,354.2,0.018555725,0.21636,0.41588,-0.17262,0.11664
